Date,tmax,tavg,prcp,country,EinwohnerInnen
2020-06-07,23.042857142857144,16.942857142857143,2.0714285714285716,Berlin,3677472
2020-06-07,23.142857142857142,16.099999999999998,2.357142857142857,Brandenburg,2537868
2020-06-07,21.4,15.4,1.9285714285714286,Bremen,676463
2020-06-07,21.228571428571428,14.971428571428572,2.8,Hamburg,1853935
2020-06-07,21.257142857142856,16.4,2.357142857142857,Hessen,6295017
2020-06-07,21.47142857142857,15.471428571428572,2.242857142857143,Mecklenburg-Vorpommern,1611160
2020-06-07,20.985714285714284,15.357142857142858,2.1571428571428575,Niedersachsen,8027031
2020-06-07,21.228571428571428,16,3.0428571428571427,Nordrhein-Westfalen,17924591
2020-06-07,21.92857142857143,16.414285714285715,2.1142857142857143,Rheinland-Pfalz,4106485
2020-06-07,22.02857142857143,16.114285714285714,3.7,Saarland,982348
2020-06-07,21.857142857142858,15.771428571428572,3.0428571428571427,Sachsen,4043002
2020-06-07,22.714285714285715,16.142857142857142,0.7428571428571429,Sachsen-Anhalt,2169253
2020-06-07,16.857142857142858,14.157142857142857,5.142857142857142,Schleswig-Holstein,2922005
2020-06-07,19.585714285714285,14.314285714285715,4.714285714285714,Thüringen,2108863
2020-06-14,19.12857142857143,15.014285714285714,3.3571428571428568,Baden-Württemberg,11124642
2020-06-14,19.557142857142857,15.32857142857143,10.17142857142857,Bayern,13176989
2020-06-14,24.542857142857144,18.757142857142856,2.685714285714286,Berlin,3677472
2020-06-14,24.271428571428572,18.3,3.414285714285714,Brandenburg,2537868
2020-06-14,21.257142857142856,16.914285714285715,1.2428571428571429,Bremen,676463
2020-06-14,20.95714285714286,16.15714285714286,3.5142857142857142,Hamburg,1853935
2020-06-14,22.385714285714286,17.92857142857143,3.1142857142857143,Hessen,6295017
2020-06-14,21.385714285714286,16.32857142857143,2.6857142857142855,Mecklenburg-Vorpommern,1611160
2020-06-14,22.357142857142858,17.2,2.085714285714286,Niedersachsen,8027031
2020-06-14,22.12857142857143,17.62857142857143,0.22857142857142856,Nordrhein-Westfalen,17924591
2020-06-14,22.785714285714285,17.37142857142857,0.3714285714285715,Rheinland-Pfalz,4106485
2020-06-14,21.942857142857143,16.814285714285713,0.6428571428571429,Saarland,982348
2020-06-14,24.057142857142857,18.728571428571428,2.4857142857142853,Sachsen,4043002
2020-06-14,23.914285714285715,18.4,6.614285714285715,Sachsen-Anhalt,2169253
2020-06-14,16.8,14.700000000000001,2.728571428571428,Schleswig-Holstein,2922005
2020-06-14,20.8,16.2,10.071428571428573,Thüringen,2108863
2020-06-21,21.085714285714285,16.242857142857144,5.242857142857143,Baden-Württemberg,11124642
2020-06-21,19.7,15.442857142857143,10.285714285714285,Bayern,13176989
2020-06-21,24.6,19.871428571428574,0.9428571428571427,Berlin,3677472
2020-06-21,24.385714285714286,19.4,1.4142857142857141,Brandenburg,2537868
2020-06-21,24.3,19.15714285714286,0.8999999999999999,Bremen,676463
